119;26/09/2017;MasterCard;107;Jean-Marie;Halsdorf;Bahrain;2;145;"caldo de res, beef soup";8;"Soups and stews"
119;26/09/2017;MasterCard;107;Jean-Marie;Halsdorf;Bahrain;1;183;Capirotada;10;"Desserts and sweets"
119;26/09/2017;MasterCard;107;Jean-Marie;Halsdorf;Bahrain;4;223;"Café de olla, coffee with cinnamon";11;"Non-alcoholic beverages"
119;26/09/2017;MasterCard;107;Jean-Marie;Halsdorf;Bahrain;1;229;"Jamaica (drink)";11;"Non-alcoholic beverages"
120;14/12/2016;DigiCash;186;Tilly;Metz;Latvia;5;45;"Mole poblano";1;"Antojitos (street food)"
121;17/08/2017;Paypal;236;Marco;Schank;Romania;4;99;"Cochinita pibil";4;"Meat dishes"
121;17/08/2017;Paypal;236;Marco;Schank;Romania;5;113;Chapulines;5;"Poultry dishes"
121;17/08/2017;Paypal;236;Marco;Schank;Romania;3;143;Birria;8;"Soups and stews"
121;17/08/2017;Paypal;236;Marco;Schank;Romania;3;180;Buñuelos;10;"Desserts and sweets"
121;17/08/2017;Paypal;236;Marco;Schank;Romania;5;190;"Cochinito de Piloncillo";10;"Desserts and sweets"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";1;21;"Enchilada (red or green)";1;"Antojitos (street food)"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";4;45;"Mole poblano";1;"Antojitos (street food)"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";4;143;Birria;8;"Soups and stews"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";1;147;"caldo de camaron shrimp soup";8;"Soups and stews"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";4;174;"Pico de gallo";9;"Vegetable dishes"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";5;175;Alegrías;10;"Desserts and sweets"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";2;191;Coyotas;10;"Desserts and sweets"
122;09/10/2017;Visa;4;Guy;Arendt;"French Guiana";4;198;Glorias;10;"Desserts and sweets"
123;14/12/2016;MasterCard;113;"Jean-Pierre David";Heldenstein;"Heard Island and McDonald Islands";4;8;Chapulines and escamoles;1;"Antojitos (street food)"
123;14/12/2016;MasterCard;113;"Jean-Pierre David";Heldenstein;"Heard Island and McDonald Islands";4;84;"Huevos motuleños";3;"Egg dishes"
123;14/12/2016;MasterCard;113;"Jean-Pierre David";Heldenstein;"Heard Island and McDonald Islands";1;91;"Carne a la tampiqueña";4;"Meat dishes"
123;14/12/2016;MasterCard;113;"Jean-Pierre David";Heldenstein;"Heard Island and McDonald Islands";3;121;Salsa;6;"Moles, sauces, dips and spreads"
123;14/12/2016;MasterCard;113;"Jean-Pierre David";Heldenstein;"Heard Island and McDonald Islands";5;183;Capirotada;10;"Desserts and sweets"
123;14/12/2016;MasterCard;113;"Jean-Pierre David";Heldenstein;"Heard Island and McDonald Islands";2;209;"Pan de Acambaro (Acambaro bread)";10;"Desserts and sweets"
124;23/01/2017;DigiCash;177;Charles;Mathieu;Estonia;1;95;"Calabacitas con puerco";4;"Meat dishes"
124;23/01/2017;DigiCash;177;Charles;Mathieu;Estonia;2;154;Pozole;8;"Soups and stews"
125;03/07/2017;Paypal;289;Nicolas;Wirtgen;"Russian Federation";2;29;Fritada;1;"Antojitos (street food)"
125;03/07/2017;Paypal;289;Nicolas;Wirtgen;"Russian Federation";1;49;Nachos;1;"Antojitos (street food)"
125;03/07/2017;Paypal;289;Nicolas;Wirtgen;"Russian Federation";1;200;"Ice cream (nieves and helados)";10;"Desserts and sweets"
125;03/07/2017;Paypal;289;Nicolas;Wirtgen;"Russian Federation";4;210;"Pan de muerto";10;"Desserts and sweets"
125;03/07/2017;Paypal;289;Nicolas;Wirtgen;"Russian Federation";5;223;"Café de olla, coffee with cinnamon";11;"Non-alcoholic beverages"
126;05/07/2017;Visa;72;"Jean Jacques";Faber;Swaziland;4;2;"Bolillos (salty bread)";1;"Antojitos (street food)"
126;05/07/2017;Visa;72;"Jean Jacques";Faber;Swaziland;3;58;Queso;1;"Antojitos (street food)"
126;05/07/2017;Visa;72;"Jean Jacques";Faber;Swaziland;5;129;"Arroz con huevo (rice with eggs)";7;"Rice dishes"
126;05/07/2017;Visa;72;"Jean Jacques";Faber;Swaziland;4;220;"Tacuarines, Biscochos, or Coricos";10;"Desserts and sweets"
126;05/07/2017;Visa;72;"Jean Jacques";Faber;Swaziland;1;250;Tepache;12;"Alcoholic beverages"
127;27/07/2017;MasterCard;142;Pierre;Kirsch;"United Kingdom";3;189;Cocadas;10;"Desserts and sweets"
127;27/07/2017;MasterCard;142;Pierre;Kirsch;"United Kingdom";2;198;Glorias;10;"Desserts and sweets"
127;27/07/2017;MasterCard;142;Pierre;Kirsch;"United Kingdom";5;202;Jamoncillos;10;"Desserts and sweets"
127;27/07/2017;MasterCard;142;Pierre;Kirsch;"United Kingdom";2;247;"Pulque, a popular drink of the Aztecs";12;"Alcoholic beverages"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;4;9;Charales;1;"Antojitos (street food)"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;2;42;Menudo;1;"Antojitos (street food)"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;2;53;Parilladas;1;"Antojitos (street food)"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;2;123;"Salsa verde";6;"Moles, sauces, dips and spreads"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;2;152;Fideos (noodles);8;"Soups and stews"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;4;155;Sopa;8;"Soups and stews"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;2;171;"Frijoles refritos (refried beans)";9;"Vegetable dishes"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;5;199;"Gorditas de azucar";10;"Desserts and sweets"
128;27/12/2016;DigiCash;114;Paul;Helminger;Cyprus;4;226;"Chia Fresca";11;"Non-alcoholic beverages"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";4;29;Fritada;1;"Antojitos (street food)"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";5;38;Longaniza;1;"Antojitos (street food)"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";3;40;"Mancha manteles";1;"Antojitos (street food)"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";1;44;"Mole de olla";1;"Antojitos (street food)"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";5;96;Carnitas;4;"Meat dishes"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";5;144;"caldo de pollo, chicken soup";8;"Soups and stews"
129;22/10/2017;Paypal;216;Rene;Putzeys;"Iran, Islamic Republic of";4;194;Empanadas;10;"Desserts and sweets"
130;11/06/2017;Visa;70;Robert;Everling;"Cabo Verde";3;73;Tortillas;1;"Antojitos (street food)"
130;11/06/2017;Visa;70;Robert;Everling;"Cabo Verde";3;158;"Sopa de lima, from Yucatán";8;"Soups and stews"
130;11/06/2017;Visa;70;Robert;Everling;"Cabo Verde";5;160;"Sopa de pescado siete mares";8;"Soups and stews"
131;18/08/2017;MasterCard;265;Joseph;Theis;"Equatorial Guinea";2;139;Aguachile;7;"Rice dishes"
132;28/08/2017;DigiCash;3;Florentin;Antony;Ghana;2;54;"Pastel azteca";1;"Antojitos (street food)"
132;28/08/2017;DigiCash;3;Florentin;Antony;Ghana;3;199;"Gorditas de azucar";10;"Desserts and sweets"
133;29/03/2017;Paypal;286;Gustave;Wilhelmy;"Burkina Faso";2;7;Chalupa;1;"Antojitos (street food)"
133;29/03/2017;Paypal;286;Gustave;Wilhelmy;"Burkina Faso";2;36;Lengua;1;"Antojitos (street food)"
133;29/03/2017;Paypal;286;Gustave;Wilhelmy;"Burkina Faso";5;197;Gelatina;10;"Desserts and sweets"
133;29/03/2017;Paypal;286;Gustave;Wilhelmy;"Burkina Faso";3;217;"Plátano frito";10;"Desserts and sweets"
133;29/03/2017;Paypal;286;Gustave;Wilhelmy;"Burkina Faso";3;247;"Pulque, a popular drink of the Aztecs";12;"Alcoholic beverages"
133;29/03/2017;Paypal;286;Gustave;Wilhelmy;"Burkina Faso";4;249;Tejuino;12;"Alcoholic beverages"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";5;17;"Cóctel de camarón and other seafood cocktails";1;"Antojitos (street food)"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";5;42;Menudo;1;"Antojitos (street food)"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";2;70;Tlacoyos;1;"Antojitos (street food)"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";4;92;Cecina;4;"Meat dishes"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";1;134;"Arroz poblano";7;"Rice dishes"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";4;179;"Bionico, a type of fruit salad with cream";10;"Desserts and sweets"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";5;190;"Cochinito de Piloncillo";10;"Desserts and sweets"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";4;214;"Pastel de tres leches (Three Milk Cake)";10;"Desserts and sweets"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";2;223;"Café de olla, coffee with cinnamon";11;"Non-alcoholic beverages"
134;25/02/2017;Visa;103;Mathias;Greisch;"Burkina Faso";3;229;"Jamaica (drink)";11;"Non-alcoholic beverages"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;5;35;Jocoque;1;"Antojitos (street food)"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;3;44;"Mole de olla";1;"Antojitos (street food)"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;5;61;Salbutes;1;"Antojitos (street food)"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;2;70;Tlacoyos;1;"Antojitos (street food)"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;2;136;"Arroz verde (green rice)";7;"Rice dishes"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;4;156;"Sopa Azteca";8;"Soups and stews"
135;03/02/2017;MasterCard;169;Astrid;Lulling;Mongolia;4;194;Empanadas;10;"Desserts and sweets"
136;09/12/2017;DigiCash;98;Samson;Godchaux;"Virgin Islands, U.S.";5;27;Flautas;1;"Antojitos (street food)"
136;09/12/2017;DigiCash;98;Samson;Godchaux;"Virgin Islands, U.S.";1;63;Sincronizadas;1;"Antojitos (street food)"
136;09/12/2017;DigiCash;98;Samson;Godchaux;"Virgin Islands, U.S.";5;89;"Carne asada, grilled beef";4;"Meat dishes"
136;09/12/2017;DigiCash;98;Samson;Godchaux;"Virgin Islands, U.S.";5;214;"Pastel de tres leches (Three Milk Cake)";10;"Desserts and sweets"
137;24/08/2017;Paypal;22;Alex;Bodry;Gambia;1;112;Barbacoa;5;"Poultry dishes"
137;24/08/2017;Paypal;22;Alex;Bodry;Gambia;1;162;"Sopa de tortilla (tortilla soup)";8;"Soups and stews"
137;24/08/2017;Paypal;22;Alex;Bodry;Gambia;5;195;Flan;10;"Desserts and sweets"
137;24/08/2017;Paypal;22;Alex;Bodry;Gambia;3;205;"Mazapán de Cacahuate";10;"Desserts and sweets"
138;02/12/2017;Visa;11;Pierre;Becker;Pakistan;3;78;Yuca (cassava);1;"Antojitos (street food)"
138;02/12/2017;Visa;11;Pierre;Becker;Pakistan;1;94;Cabrito;4;"Meat dishes"
138;02/12/2017;Visa;11;Pierre;Becker;Pakistan;4;109;"Pastel azteca";5;"Poultry dishes"
138;02/12/2017;Visa;11;Pierre;Becker;Pakistan;2;220;"Tacuarines, Biscochos, or Coricos";10;"Desserts and sweets"
139;06/10/2017;MasterCard;90;Paul;Geimer;"United States of America";5;34;Jicama;1;"Antojitos (street food)"
139;06/10/2017;MasterCard;90;Paul;Geimer;"United States of America";1;43;Mixiotes;1;"Antojitos (street food)"
139;06/10/2017;MasterCard;90;Paul;Geimer;"United States of America";4;169;"Frijoles negros (black beans)";9;"Vegetable dishes"
139;06/10/2017;MasterCard;90;Paul;Geimer;"United States of America";4;180;Buñuelos;10;"Desserts and sweets"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";3;71;Tlayudas;1;"Antojitos (street food)"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";4;91;"Carne a la tampiqueña";4;"Meat dishes"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";2;99;"Cochinita pibil";4;"Meat dishes"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";5;108;Birria;5;"Poultry dishes"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";1;127;"Arroz amarillo (yellow rice)";7;"Rice dishes"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";4;135;"Arroz rojo (red rice)";7;"Rice dishes"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";4;177;Amaranto;10;"Desserts and sweets"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";1;189;Cocadas;10;"Desserts and sweets"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";4;216;Platano;10;"Desserts and sweets"
140;11/09/2017;DigiCash;276;Theodore;"de Wacquant";"Cocos (Keeling) Islands";2;241;Bacanora;12;"Alcoholic beverages"
141;24/04/2017;Paypal;191;emile;Mousel;Poland;5;5;Cemitas sandwiches;1;"Antojitos (street food)"
141;24/04/2017;Paypal;191;emile;Mousel;Poland;5;38;Longaniza;1;"Antojitos (street food)"
141;24/04/2017;Paypal;191;emile;Mousel;Poland;1;202;Jamoncillos;10;"Desserts and sweets"
141;24/04/2017;Paypal;191;emile;Mousel;Poland;4;238;Pozol;11;"Non-alcoholic beverages"
142;07/06/2017;Visa;27;Claude;Bosseler;"Bolivia, Plurinational State of";2;89;"Carne asada, grilled beef";4;"Meat dishes"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";5;19;Curtido;1;"Antojitos (street food)"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";2;22;Enfrijoladas;1;"Antojitos (street food)"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";2;102;"Pollo Encacahuatado";5;"Poultry dishes"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";1;125;"Habanero, chipotle and chimichurrisalsas";6;"Moles, sauces, dips and spreads"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";5;142;Pescado zarandeado;7;"Rice dishes"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";1;155;Sopa;8;"Soups and stews"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";1;223;"Café de olla, coffee with cinnamon";11;"Non-alcoholic beverages"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";3;251;Tequila;12;"Alcoholic beverages"
143;09/11/2017;MasterCard;75;Rene;Federspiel;"Saint Barth?lemy";1;252;Tubâ;12;"Alcoholic beverages"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;1;111;"Queso de Puerco";5;"Poultry dishes"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;2;125;"Habanero, chipotle and chimichurrisalsas";6;"Moles, sauces, dips and spreads"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;2;141;"Huachinango a la Veracruzana";7;"Rice dishes"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;4;175;Alegrías;10;"Desserts and sweets"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;1;217;"Plátano frito";10;"Desserts and sweets"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;4;231;"Jugos frescos";11;"Non-alcoholic beverages"
144;18/11/2017;DigiCash;25;Jeannot;Bonifas;Suriname;1;232;Lechuguilla;11;"Non-alcoholic beverages"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";1;40;"Mancha manteles";1;"Antojitos (street food)"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";4;72;Tortas (sandwiches);1;"Antojitos (street food)"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";1;112;Barbacoa;5;"Poultry dishes"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";5;138;"Seafood dishes[edit]";7;"Rice dishes"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";1;192;"Crepas de cajeta";10;"Desserts and sweets"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";1;207;Obleas;10;"Desserts and sweets"
145;25/11/2017;Paypal;233;Mady;Schaffner;"Viet Nam";5;251;Tequila;12;"Alcoholic beverages"
146;10/12/2017;Visa;240;Jean;Schiltz;"United States Minor Outlying Islands";2;57;Quesadillas;1;"Antojitos (street food)"
146;10/12/2017;Visa;240;Jean;Schiltz;"United States Minor Outlying Islands";1;74;Tostadas;1;"Antojitos (street food)"
146;10/12/2017;Visa;240;Jean;Schiltz;"United States Minor Outlying Islands";5;158;"Sopa de lima, from Yucatán";8;"Soups and stews"
146;10/12/2017;Visa;240;Jean;Schiltz;"United States Minor Outlying Islands";1;177;Amaranto;10;"Desserts and sweets"
147;06/07/2017;MasterCard;86;Raymond;Frisch;Kuwait;5;39;Machaca;1;"Antojitos (street food)"
147;06/07/2017;MasterCard;86;Raymond;Frisch;Kuwait;4;78;Yuca (cassava);1;"Antojitos (street food)"
147;06/07/2017;MasterCard;86;Raymond;Frisch;Kuwait;4;109;"Pastel azteca";5;"Poultry dishes"
147;06/07/2017;MasterCard;86;Raymond;Frisch;Kuwait;4;125;"Habanero, chipotle and chimichurrisalsas";6;"Moles, sauces, dips and spreads"
147;06/07/2017;MasterCard;86;Raymond;Frisch;Kuwait;3;185;Champurrado;10;"Desserts and sweets"
148;31/03/2017;DigiCash;288;Charles;Wirtgen;Monaco;2;4;"Camote (Mexican sweet potato)";1;"Antojitos (street food)"
148;31/03/2017;DigiCash;288;Charles;Wirtgen;Monaco;3;127;"Arroz amarillo (yellow rice)";7;"Rice dishes"
148;31/03/2017;DigiCash;288;Charles;Wirtgen;Monaco;5;190;"Cochinito de Piloncillo";10;"Desserts and sweets"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";5;76;Tripas;1;"Antojitos (street food)"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";5;95;"Calabacitas con puerco";4;"Meat dishes"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";5;97;Chilorio;4;"Meat dishes"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";3;105;"Pollo rostizado";5;"Poultry dishes"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";4;106;"Ancas de Rana";5;"Poultry dishes"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";2;123;"Salsa verde";6;"Moles, sauces, dips and spreads"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";3;183;Capirotada;10;"Desserts and sweets"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";4;190;"Cochinito de Piloncillo";10;"Desserts and sweets"
149;21/04/2017;Paypal;294;Michel;Wolter;"French Polynesia";1;225;Champurrado;11;"Non-alcoholic beverages"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;5;63;Sincronizadas;1;"Antojitos (street food)"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;5;110;Puntas;5;"Poultry dishes"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;2;116;Guacamole;6;"Moles, sauces, dips and spreads"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;2;146;"caldo de queso, cheese soup";8;"Soups and stews"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;4;171;"Frijoles refritos (refried beans)";9;"Vegetable dishes"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;3;209;"Pan de Acambaro (Acambaro bread)";10;"Desserts and sweets"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;3;221;"Aguas frescas";11;"Non-alcoholic beverages"
150;04/02/2017;Visa;221;Henri;Rodesch;Mauritius;5;235;"Mexican Coke";11;"Non-alcoholic beverages"
151;23/05/2017;MasterCard;218;Joseph;Relles;Bermuda;3;199;"Gorditas de azucar";10;"Desserts and sweets"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;2;26;"Filete de pescado";1;"Antojitos (street food)"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;2;29;Fritada;1;"Antojitos (street food)"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;2;55;Pejelagarto;1;"Antojitos (street food)"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;2;74;Tostadas;1;"Antojitos (street food)"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;5;86;"Albóndigas, Mexican meatballs.";4;"Meat dishes"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;2;87;Aporreadillo;4;"Meat dishes"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;2;146;"caldo de queso, cheese soup";8;"Soups and stews"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;4;156;"Sopa Azteca";8;"Soups and stews"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;1;184;"Carlota de limón";10;"Desserts and sweets"
152;07/03/2017;DigiCash;217;Louis;Rech;Guinea-Bissau;4;220;"Tacuarines, Biscochos, or Coricos";10;"Desserts and sweets"
153;14/04/2017;Paypal;297;Jules;Zinnen;Latvia;4;81;"Queso flameado";2;"Cheese dishes"
153;14/04/2017;Paypal;297;Jules;Zinnen;Latvia;1;203;Jarritos;10;"Desserts and sweets"
153;14/04/2017;Paypal;297;Jules;Zinnen;Latvia;5;210;"Pan de muerto";10;"Desserts and sweets"
153;14/04/2017;Paypal;297;Jules;Zinnen;Latvia;2;245;Mezcal;12;"Alcoholic beverages"
154;09/07/2017;Visa;74;Joseph;Faber;"Viet Nam";1;32;Huauzontles;1;"Antojitos (street food)"
154;09/07/2017;Visa;74;Joseph;Faber;"Viet Nam";1;75;Totopo;1;"Antojitos (street food)"
154;09/07/2017;Visa;74;Joseph;Faber;"Viet Nam";2;234;Mangonada;11;"Non-alcoholic beverages"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";2;30;Gorditas;1;"Antojitos (street food)"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";5;53;Parilladas;1;"Antojitos (street food)"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";4;102;"Pollo Encacahuatado";5;"Poultry dishes"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";5;110;Puntas;5;"Poultry dishes"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";3;150;"caldo tlalpeño";8;"Soups and stews"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";1;180;Buñuelos;10;"Desserts and sweets"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";1;194;Empanadas;10;"Desserts and sweets"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";4;196;"Fresas con crema";10;"Desserts and sweets"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";4;205;"Mazapán de Cacahuate";10;"Desserts and sweets"
155;17/01/2017;MasterCard;69;Pierre;Even;"Christmas Island";2;251;Tequila;12;"Alcoholic beverages"
156;27/09/2017;DigiCash;122;Hubert;Hilger;"Puerto Rico";1;8;Chapulines and escamoles;1;"Antojitos (street food)"
156;27/09/2017;DigiCash;122;Hubert;Hilger;"Puerto Rico";5;27;Flautas;1;"Antojitos (street food)"
156;27/09/2017;DigiCash;122;Hubert;Hilger;"Puerto Rico";1;65;"Sopa de albondiga (meatball soup)";1;"Antojitos (street food)"
156;27/09/2017;DigiCash;122;Hubert;Hilger;"Puerto Rico";2;183;Capirotada;10;"Desserts and sweets"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;4;2;"Bolillos (salty bread)";1;"Antojitos (street food)"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;4;14;Chorizo;1;"Antojitos (street food)"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;1;34;Jicama;1;"Antojitos (street food)"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;5;82;"Huevos rancheros";3;"Egg dishes"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;4;84;"Huevos motuleños";3;"Egg dishes"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;4;99;"Cochinita pibil";4;"Meat dishes"
157;05/06/2017;Paypal;152;Norbert;Konter;Algeria;3;219;"Rosca de reyes";10;"Desserts and sweets"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";5;8;Chapulines and escamoles;1;"Antojitos (street food)"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";4;45;"Mole poblano";1;"Antojitos (street food)"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";4;46;Molletes;1;"Antojitos (street food)"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";1;69;Taquitos;1;"Antojitos (street food)"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";4;90;"Carne guisada, stewed beef in spiced gravy";4;"Meat dishes"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";5;142;Pescado zarandeado;7;"Rice dishes"
158;29/10/2017;Visa;150;Rene;Koltz;"Bolivia, Plurinational State of";4;219;"Rosca de reyes";10;"Desserts and sweets"
159;19/12/2016;MasterCard;74;Joseph;Faber;"Viet Nam";3;126;"Arroz a la tumbada (rice with seafood)";7;"Rice dishes"
159;19/12/2016;MasterCard;74;Joseph;Faber;"Viet Nam";1;145;"caldo de res, beef soup";8;"Soups and stews"
160;04/08/2017;DigiCash;230;Jean-Paul;Schaaf;Lithuania;1;2;"Bolillos (salty bread)";1;"Antojitos (street food)"
160;04/08/2017;DigiCash;230;Jean-Paul;Schaaf;Lithuania;3;120;"Pipian – green or red, meat, pork";6;"Moles, sauces, dips and spreads"
160;04/08/2017;DigiCash;230;Jean-Paul;Schaaf;Lithuania;4;122;"Salsa chipotle";6;"Moles, sauces, dips and spreads"
160;04/08/2017;DigiCash;230;Jean-Paul;Schaaf;Lithuania;2;182;Calavera;10;"Desserts and sweets"
161;09/01/2017;Paypal;208;"Jean Michel";Philippart;Bermuda;5;106;"Ancas de Rana";5;"Poultry dishes"
161;09/01/2017;Paypal;208;"Jean Michel";Philippart;Bermuda;5;107;Barbacoa;5;"Poultry dishes"
161;09/01/2017;Paypal;208;"Jean Michel";Philippart;Bermuda;1;204;"Macarrones de dulce de leche";10;"Desserts and sweets"
162;09/08/2017;Visa;123;Dominique-Joseph;Hoferlin;Finland;1;39;Machaca;1;"Antojitos (street food)"
162;09/08/2017;Visa;123;Dominique-Joseph;Hoferlin;Finland;1;71;Tlayudas;1;"Antojitos (street food)"
162;09/08/2017;Visa;123;Dominique-Joseph;Hoferlin;Finland;2;231;"Jugos frescos";11;"Non-alcoholic beverages"
